filename,fish_area,ac_area,ac_ratio
P8230629.jpg,659699,5160,0.007821749009775671
P8230651.jpg,793675,58211,0.0733436230194979
P8230725.jpg,456277,18776,0.04115044150811897
P8230727.jpg,489272,22351,0.04568215634657205
P8230744.jpg,825233,7337,0.008890822349566728
P8230746.jpg,749250,22015,0.029382716049382716
P8230748.jpg,819408,7925,0.009671616581727296
P8230750.jpg,864598,36117,0.04177317088404091
P9130794.jpg,665055,173640,0.26109118794686154
P9130797.jpg,628992,29012,0.046124592999593
P9130799.jpg,594031,13995,0.02355937653085445
PA090801.jpg,489818,168056,0.3430988652928231
PA090804.jpg,442208,39683,0.08973831319198206
PA090806.jpg,480620,28218,0.058711664100536805
PA090808.jpg,540658,167226,0.3093008889168384
PA090810.jpg,296539,10911,0.036794485716887156
PA090812.jpg,398994,18035,0.0452011809701399
PA090814.jpg,538021,175842,0.3268311088228898
PA090816.jpg,584439,178404,0.3052568360427692
PA090818.jpg,500282,101459,0.20280361875901992
PA090820.jpg,397214,10841,0.02729259290961547
PA090822.jpg,238847,3691,0.015453407411439123
PA090824.jpg,662657,33688,0.05083776372995381
PA090826.jpg,419309,15993,0.03814132298615103
PA090828.jpg,709212,236370,0.33328539280215225
PA090830.jpg,222001,9112,0.04104486015828757
PA090832.jpg,556081,181978,0.32725088611191533
PA090834.jpg,181420,4720,0.026016977180024253
PA090838.jpg,485337,34162,0.07038820448471887
PA090840.jpg,706564,58220,0.0823987635939561
PA090842.jpg,447736,148722,0.33216448978862545
PA090845.jpg,490576,78985,0.16100461498320343
PA090847.jpg,653957,28128,0.043012002318195235
PA090849.jpg,597764,156162,0.2612435676956123
PA090851.jpg,305531,13591,0.04448321119624522
PA090854.jpg,749598,90262,0.12041387517042468
PA090856.jpg,453654,20614,0.045439916764759045
PA090858.jpg,768426,290025,0.37742736450874903
PA090860.jpg,633660,79950,0.12617176403749644
PA090862.jpg,410735,9535,0.02321448135659245
PA090864.jpg,407506,20948,0.05140537808032274
PA090866.jpg,445148,19976,0.04487496293367599
PA090868.jpg,432000,25610,0.05928240740740741
PA090870.jpg,715669,335266,0.4684651703510981
PA090872.jpg,356881,14706,0.04120701298191834
PA090874.jpg,410895,16172,0.039357986833619296
PA090876.jpg,381242,14664,0.03846375792803521
PA090878.jpg,271865,7186,0.02643223658801243
PA090880.jpg,327814,11566,0.035282202712513804
PA090882.jpg,486461,234789,0.48264711867960636
PA090884.jpg,296648,17144,0.05779240042070063
PA090886.jpg,200987,13201,0.06568086493156274
PA090888.jpg,314263,16418,0.05224286664354379
PA090890.jpg,817658,259708,0.3176242389850035
PA090892.jpg,346053,18020,0.052072948363400984
PA090894.jpg,473111,16358,0.03457539562597361
PA090896.jpg,970204,68269,0.07036561382966881
PA090898.jpg,498212,78860,0.15828603084630638
PA090900.jpg,806027,48354,0.059990546222397016
PA090902.jpg,508898,19522,0.03836132191519715
PA090904.jpg,177498,11116,0.06262605775839727
PA090907.jpg,820697,259859,0.31663208224228917
PA090909.jpg,622123,267474,0.4299374882458935
PA090911.jpg,358477,19830,0.05531735648312165
PA090913.jpg,631795,192096,0.30404799025000195
PA090915.jpg,353853,15975,0.045145865656077526
PA090917.jpg,737787,251314,0.34063218788078403
PA090920.jpg,615366,225674,0.3667313436231446
PA090922.jpg,569023,144516,0.2539721592976031
PA090924.jpg,378136,22158,0.05859796475342205
PA090926.jpg,405256,13172,0.03250291173973982
PA090928.jpg,283267,13756,0.04856195744650806
PA090930.jpg,452179,25191,0.055710238644430636
PA090934.jpg,313919,14239,0.04535883460383092
PA090936.jpg,609667,129758,0.2128342193361294
PA090938.jpg,234498,13357,0.05695997407227354
PA090940.jpg,616197,27392,0.0444533160661282
PA090942jpg.jpg,368249,17197,0.046699380039049665
PA090944.jpg,911800,35755,0.03921364334283834
PA090946.jpg,537556,74193,0.1380191087068138
PA090948.jpg,315323,19645,0.06230119591656809
PA090950.jpg,386416,98625,0.2552301146950437
PA090952.jpg,500282,20403,0.040782998388908656
PA090954.jpg,388068,74090,0.19092014801529628
PA090956.jpg,711256,225064,0.31643177702543107
PA090958.jpg,710615,215271,0.30293618907565983
PA090960.jpg,603047,24479,0.04059219264833421
PA090963.jpg,597138,182592,0.30577856374908313
PA090965.jpg,571282,123426,0.21605091706022594
PA090967.jpg,187458,13894,0.07411793575094154
PA090969.jpg,190287,11838,0.062211291365148434
PA090971.jpg,581449,80171,0.137881396304749
PA090973.jpg,346043,62459,0.18049490959216052
PA090975.jpg,417675,117372,0.2810127491470641
PA090977.jpg,449170,154102,0.34308168399492395
PA090979.jpg,652774,228186,0.34956355492099866
PA090981.jpg,320301,16686,0.0520947483773076
PA090983.jpg,339781,21239,0.06250790950641737
PA090986.jpg,929786,34458,0.0370601407205529
PA091010.jpg,655603,85534,0.13046615100907105
PA091059.jpg,449331,45351,0.10093004934001883
PA091082.jpg,859412,31031,0.03610724541896087
PA091090.jpg,528961,14086,0.02662956248192211
